pc,tool_1,version_1,contract,type,property
747.0,securify,0,0x0444f06a52320af2df7e60d1923080002838ce93,Violation,RestrictedWrite
1225.0,securify,0,0xe3c61a3bff7cb03ddd422258006fddd5ba1ed0fe,Violation,RestrictedWrite
2707.0,securify,0,0xb40d0312bac389ae0a05053020aac80c9237358b,Safety,TimestampDepend
674.0,securify,0,0xbb9854BFD082c48B4D426aC6A2a152B01326f46F,Violation,RestrictedWrite
697.0,securify,0,0xbb9854BFD082c48B4D426aC6A2a152B01326f46F,Violation,RestrictedWrite
702.0,securify,0,0xbb9854BFD082c48B4D426aC6A2a152B01326f46F,Violation,RestrictedWrite
719.0,securify,0,0xbb9854BFD082c48B4D426aC6A2a152B01326f46F,Violation,RestrictedWrite
248.0,securify,0,0x44e3d147188de99a1ff0799e77c03724c2032ad6,Safety,TimestampDepend
298.0,securify,0,0x44e3d147188de99a1ff0799e77c03724c2032ad6,Safety,TimestampDepend
500.0,securify,0,0x44e3d147188de99a1ff0799e77c03724c2032ad6,Safety,TimestampDepend
547.0,securify,0,0x44e3d147188de99a1ff0799e77c03724c2032ad6,Safety,TimestampDepend
1349.0,securify,0,0xb2048d829482dbc9baf6951c28909e5c49686041,Violation,RestrictedWrite
1955.0,securify,0,0xCE3b5fFca16ffF926c890f0885A3e90cEb89db0A,Safety,TimestampDepend
2086.0,securify,0,0xCE3b5fFca16ffF926c890f0885A3e90cEb89db0A,Safety,TimestampDepend
729.0,securify,0,0xf7070fc72e2b92c6309785a39338d7c919a3cf4a,Safety,TimestampDepend
514.0,securify,0,0xf7070fc72e2b92c6309785a39338d7c919a3cf4a,Violation,RestrictedWrite
462.0,securify,0,0xf236d15aa8164626e3457cd38e69d7f46f95eeb9,Safety,TimestampDepend
513.0,securify,0,0xf236d15aa8164626e3457cd38e69d7f46f95eeb9,Safety,TimestampDepend
624.0,securify,0,0xf236d15aa8164626e3457cd38e69d7f46f95eeb9,Safety,TimestampDepend
181.0,securify,0,0x5dc8108fc79018113a58328f5283b376b83922ef,Safety,TimestampDepend
292.0,securify,0,0x5dc8108fc79018113a58328f5283b376b83922ef,Safety,TimestampDepend
349.0,securify,0,0x5dc8108fc79018113a58328f5283b376b83922ef,Safety,TimestampDepend
819.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
827.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
843.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
864.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
878.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
928.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
1035.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
1038.0,securify,0,0x566c1023aaF10180B4EB9533050fbf91D7792aF1,Violation,RestrictedWrite
248.0,securify,0,0x8cd68336ad5092110e79aae318731e1d60a331ae,Safety,TimestampDepend
298.0,securify,0,0x8cd68336ad5092110e79aae318731e1d60a331ae,Safety,TimestampDepend
500.0,securify,0,0x8cd68336ad5092110e79aae318731e1d60a331ae,Safety,TimestampDepend
547.0,securify,0,0x8cd68336ad5092110e79aae318731e1d60a331ae,Safety,TimestampDepend
1349.0,securify,0,0x3aaa5474a09804b08120e6e33bfc433367ab238c,Violation,RestrictedWrite
1349.0,securify,0,0x5ae14c0101e0a40c709340592f1f1c052ef4ab92,Violation,RestrictedWrite
152.0,securify,0,0x1ca4a86bba124426507d1ef67ad271cc5a02820a,Safety,TimestampDepend
299.0,securify,0,0x1ca4a86bba124426507d1ef67ad271cc5a02820a,Safety,TimestampDepend
547.0,securify,0,0x1ca4a86bba124426507d1ef67ad271cc5a02820a,Safety,TimestampDepend
459.0,securify,0,0x1ca4a86bba124426507d1ef67ad271cc5a02820a,Safety,TimestampDepend
1032.0,securify,0,0x938875f7a161ce2f4c314ba1bb3172dbf52ebb3d,Safety,TimestampDepend
1121.0,securify,0,0x938875f7a161ce2f4c314ba1bb3172dbf52ebb3d,Safety,TimestampDepend
355.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
429.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
440.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
536.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
590.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
600.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
766.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
336.0,securify,0,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,Violation,RestrictedWrite
572.0,securify,0,0xa35fc4d3ea15e0d9272dc181ee1c2761d5d0cabd,Safety,TimestampDepend
1073.0,securify,0,0xa35fc4d3ea15e0d9272dc181ee1c2761d5d0cabd,Safety,TimestampDepend
172.0,securify,0,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,Safety,TimestampDepend
283.0,securify,0,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,Safety,TimestampDepend
330.0,securify,0,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,Safety,TimestampDepend
1349.0,securify,0,0xaedde4941e7eac04f97be3a89af50a454d7c5f89,Violation,RestrictedWrite
248.0,securify,0,0xae8a616011274cde89dd86e2f40b73c449e2f45b,Safety,TimestampDepend
298.0,securify,0,0xae8a616011274cde89dd86e2f40b73c449e2f45b,Safety,TimestampDepend
500.0,securify,0,0xae8a616011274cde89dd86e2f40b73c449e2f45b,Safety,TimestampDepend
547.0,securify,0,0xae8a616011274cde89dd86e2f40b73c449e2f45b,Safety,TimestampDepend
265.0,securify,0,0x6f576af2dba6bf6308caf8feec3fc3d07501c018,Safety,TimestampDepend
315.0,securify,0,0x6f576af2dba6bf6308caf8feec3fc3d07501c018,Safety,TimestampDepend
553.0,securify,0,0x6f576af2dba6bf6308caf8feec3fc3d07501c018,Safety,TimestampDepend
600.0,securify,0,0x6f576af2dba6bf6308caf8feec3fc3d07501c018,Safety,TimestampDepend
1265.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1288.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1308.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1329.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1350.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1371.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1393.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1415.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1468.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1496.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
1526.0,securify,0,0xBe46324018124B2d604c2f3eaE91D3De9b388b09,Violation,RestrictedWrite
2777.0,securify,0,0x125c0260feec92471d1a144f3cdce185a565f374,Safety,TimestampDepend
2851.0,securify,0,0x125c0260feec92471d1a144f3cdce185a565f374,Safety,TimestampDepend
1455.0,securify,0,0xD8912C10681D8B21Fd3742244f44658dBA12264E,Safety,TimestampDepend
391.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
3742.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
2731.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
2849.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
3484.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
3631.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
4187.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
4305.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
4878.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
4996.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
2407.0,securify,0,0x3bb2bb5c6c9c9b7f4ef430b47dc7e026310042ea,Safety,TimestampDepend
791.0,securify,0,0x14227871abbd0359facfc893a055d4068f4f14ee,Violation,RestrictedWrite
832.0,securify,0,0x14227871abbd0359facfc893a055d4068f4f14ee,Violation,RestrictedWrite
839.0,securify,0,0x14227871abbd0359facfc893a055d4068f4f14ee,Violation,RestrictedWrite
846.0,securify,0,0x14227871abbd0359facfc893a055d4068f4f14ee,Violation,RestrictedWrite
853.0,securify,0,0x14227871abbd0359facfc893a055d4068f4f14ee,Violation,RestrictedWrite
863.0,securify,0,0x14227871abbd0359facfc893a055d4068f4f14ee,Violation,RestrictedWrite
1413.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
2809.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
4124.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
4257.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
4488.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
3272.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
1922.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
2065.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Safety,TimestampDepend
4299.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
2449.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
3052.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
4540.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
1669.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
4595.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
3622.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
1783.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
2167.0,securify,0,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,Violation,RestrictedWrite
248.0,securify,0,0x3795aed9feadc5c0064a0c3ea529e46d41a2f87a,Safety,TimestampDepend
298.0,securify,0,0x3795aed9feadc5c0064a0c3ea529e46d41a2f87a,Safety,TimestampDepend
500.0,securify,0,0x3795aed9feadc5c0064a0c3ea529e46d41a2f87a,Safety,TimestampDepend
547.0,securify,0,0x3795aed9feadc5c0064a0c3ea529e46d41a2f87a,Safety,TimestampDepend
1320.0,securify,0,0xfac50f760d114de38bf0a6d44f31a9c22f778db3,Safety,TimestampDepend
248.0,securify,0,0x1e2e3cc6ce2e87a9aa1684e948e41a17c5ac3ecc,Safety,TimestampDepend
298.0,securify,0,0x1e2e3cc6ce2e87a9aa1684e948e41a17c5ac3ecc,Safety,TimestampDepend
500.0,securify,0,0x1e2e3cc6ce2e87a9aa1684e948e41a17c5ac3ecc,Safety,TimestampDepend
547.0,securify,0,0x1e2e3cc6ce2e87a9aa1684e948e41a17c5ac3ecc,Safety,TimestampDepend
3248.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Safety,TimestampDepend
2802.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
2838.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
2923.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
3028.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
2936.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
2958.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
2994.0,securify,0,0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,Violation,RestrictedWrite
1197.0,securify,0,0x83651a62b632c261442f396ad7202fe2a4995e3a,Safety,TimestampDepend
1592.0,securify,0,0x83651a62b632c261442f396ad7202fe2a4995e3a,Safety,TimestampDepend
1205.0,securify,0,0x9ffa45c5943a0203ee462c48c8b97064abbe28f3,Safety,TimestampDepend
248.0,securify,0,0x29e6495732f0550d7d074770ca5a1071b044a2ef,Safety,TimestampDepend
298.0,securify,0,0x29e6495732f0550d7d074770ca5a1071b044a2ef,Safety,TimestampDepend
500.0,securify,0,0x29e6495732f0550d7d074770ca5a1071b044a2ef,Safety,TimestampDepend
547.0,securify,0,0x29e6495732f0550d7d074770ca5a1071b044a2ef,Safety,TimestampDepend
8174.0,securify,0,0x6b63ea3612dde97082aab468157950f927618d31,Safety,TimestampDepend
1818.0,securify,0,0x6b63ea3612dde97082aab468157950f927618d31,Safety,TimestampDepend
5214.0,securify,0,0x6b63ea3612dde97082aab468157950f927618d31,Safety,TimestampDepend
5531.0,securify,0,0x6b63ea3612dde97082aab468157950f927618d31,Safety,TimestampDepend
387.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
656.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
749.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
1115.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
1332.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
1425.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
1764.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2487.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2594.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2762.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
3382.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
3460.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
3565.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
3824.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
3922.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2032.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2195.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2291.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2894.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
2991.0,securify,0,0xbf7316fab5c8cfbda5e763a5a1f94c4e0ce7ec37,Safety,TimestampDepend
1349.0,securify,0,0x5965c4ee0e04ab0aa480527b7c91be8deca47f9c,Violation,RestrictedWrite
1349.0,securify,0,0x60b1bfaa999ab532df3ab804b43ed549a8636501,Violation,RestrictedWrite
1906.0,securify,0,0x33a683a7af55942220e4efec514da11b5dc47996,Safety,TimestampDepend
396.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
1311.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
1413.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
1466.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
1243.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
945.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
2045.0,securify,0,0x9b37508b5f859682382d8cb6467a5c7fc5d02e9c,Safety,TimestampDepend
1225.0,securify,0,0xe1e8eabd8fcf08ed50ae1f2ed4710c1a1f38542c,Violation,RestrictedWrite
1349.0,securify,0,0xaffd8d333badb2a6dfab4854c5a30ac2dbb9db9f,Violation,RestrictedWrite
205.0,securify,0,0xcd820a2f792f429bf95e6d0de909d06110b44123,Safety,TimestampDepend
344.0,securify,0,0xcd820a2f792f429bf95e6d0de909d06110b44123,Safety,TimestampDepend
392.0,securify,0,0xcd820a2f792f429bf95e6d0de909d06110b44123,Safety,TimestampDepend
744.0,securify,0,0x422f8015c5d8168edee923749701360a8a4d0703,Violation,RestrictedWrite
763.0,securify,0,0x422f8015c5d8168edee923749701360a8a4d0703,Violation,RestrictedWrite
799.0,securify,0,0x422f8015c5d8168edee923749701360a8a4d0703,Violation,RestrictedWrite
813.0,securify,0,0x422f8015c5d8168edee923749701360a8a4d0703,Violation,RestrictedWrite
830.0,securify,0,0x422f8015c5d8168edee923749701360a8a4d0703,Violation,RestrictedWrite
720.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
734.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
742.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
750.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
811.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
820.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
843.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
899.0,securify,0,0x9da7902394fb19ddd340d47398d35e3405bf79ec,Violation,RestrictedWrite
316.0,securify,0,0x60a9be0ddd559e05733f22101c9330e7fc5282de,Safety,TimestampDepend
363.0,securify,0,0x60a9be0ddd559e05733f22101c9330e7fc5282de,Safety,TimestampDepend
609.0,securify,0,0x60a9be0ddd559e05733f22101c9330e7fc5282de,Safety,TimestampDepend
787.0,securify,0,0xe3B6638F0C1C0FA37282FAb6eF9457e457A1E9a8,Safety,TimestampDepend
1054.0,securify,0,0xe3B6638F0C1C0FA37282FAb6eF9457e457A1E9a8,Safety,TimestampDepend
1030.0,securify,0,0xf53E7f01371C6fc0E1c821d3c3C8b30Be366BB6E,Safety,TimestampDepend
1207.0,securify,0,0xba69e7c96e9541863f009e713caf26d4ad2241a0,Safety,TimestampDepend
597.0,securify,0,0xD05d56acd892F33010D93DdF6D9593511B618946,Safety,TimestampDepend
680.0,securify,0,0xD05d56acd892F33010D93DdF6D9593511B618946,Safety,TimestampDepend
252.0,securify,0,0xD05d56acd892F33010D93DdF6D9593511B618946,Violation,RestrictedWrite
769.0,securify,0,0x5158cf97c3e001b402ccb0f9063736ee8d6dad5a,Violation,RestrictedWrite
789.0,securify,0,0x5158cf97c3e001b402ccb0f9063736ee8d6dad5a,Violation,RestrictedWrite
801.0,securify,0,0x5158cf97c3e001b402ccb0f9063736ee8d6dad5a,Violation,RestrictedWrite
818.0,securify,0,0x5158cf97c3e001b402ccb0f9063736ee8d6dad5a,Violation,RestrictedWrite
799.0,securify,0,0xa7481af3bbc9d902c02f58204c5683052de53330,Violation,RestrictedWrite
816.0,securify,0,0xa7481af3bbc9d902c02f58204c5683052de53330,Violation,RestrictedWrite
824.0,securify,0,0xa7481af3bbc9d902c02f58204c5683052de53330,Violation,RestrictedWrite
841.0,securify,0,0xa7481af3bbc9d902c02f58204c5683052de53330,Violation,RestrictedWrite
1152.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Safety,TimestampDepend
1274.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Violation,RestrictedWrite
1336.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Violation,RestrictedWrite
1345.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Violation,RestrictedWrite
1352.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Violation,RestrictedWrite
1365.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Violation,RestrictedWrite
1372.0,securify,0,0xeb17adcc8cf24d2d6813f50f647b613df01014a2,Violation,RestrictedWrite
450.0,securify,0,0x5e569e1ecd56fe30dd97ee233ec1675b60fb6680,Safety,TimestampDepend
937.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Safety,TimestampDepend
445.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
662.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
780.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
793.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
948.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
530.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
628.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
637.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
768.0,securify,0,0x1368e088682b3ea455c4856297365542ca6828d8,Violation,RestrictedWrite
1849.0,securify,0,0xade85d1796008281dbf4baaedb2790d3fea8d89d,Safety,TimestampDepend
939.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Safety,TimestampDepend
433.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
547.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
753.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
758.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
767.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
950.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
515.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
524.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
658.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
667.0,securify,0,0x3ab274f835d1939d20d0bbb72a1fb513d7a7a675,Violation,RestrictedWrite
596.0,securify,0,0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,Safety,TimestampDepend
677.0,securify,0,0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,Safety,TimestampDepend
678.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
692.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
700.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
708.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
769.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
778.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
801.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
815.0,securify,0,0x316201f586706aaa2795bc2a3f0bad2379c363e4,Violation,RestrictedWrite
248.0,securify,0,0xd59a6b2dbec8bb0e2b84f4c1bfaaed72c1f19ff0,Safety,TimestampDepend
298.0,securify,0,0xd59a6b2dbec8bb0e2b84f4c1bfaaed72c1f19ff0,Safety,TimestampDepend
500.0,securify,0,0xd59a6b2dbec8bb0e2b84f4c1bfaaed72c1f19ff0,Safety,TimestampDepend
547.0,securify,0,0xd59a6b2dbec8bb0e2b84f4c1bfaaed72c1f19ff0,Safety,TimestampDepend
1032.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
3962.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
1838.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
1927.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
2104.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
2278.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
2366.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
2839.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
3666.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
3742.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
3861.0,securify,0,0x5f0281910af44bfb5fc7e86a404d0304b0e042f1,Safety,TimestampDepend
248.0,securify,0,0x56fedaf633393a4902078b95a4de01c6185c5975,Safety,TimestampDepend
298.0,securify,0,0x56fedaf633393a4902078b95a4de01c6185c5975,Safety,TimestampDepend
500.0,securify,0,0x56fedaf633393a4902078b95a4de01c6185c5975,Safety,TimestampDepend
547.0,securify,0,0x56fedaf633393a4902078b95a4de01c6185c5975,Safety,TimestampDepend
240.0,securify,0,0x73e25c92d1669af02142f556c1918a1de537ba0e,Safety,TimestampDepend
290.0,securify,0,0x73e25c92d1669af02142f556c1918a1de537ba0e,Safety,TimestampDepend
492.0,securify,0,0x73e25c92d1669af02142f556c1918a1de537ba0e,Safety,TimestampDepend
539.0,securify,0,0x73e25c92d1669af02142f556c1918a1de537ba0e,Safety,TimestampDepend
1607.0,securify,0,0xe2e4d0d3410cd3e81bfcb7dad364dd168bb499f3,Safety,TimestampDepend
